id,clean_content,class
17379142,sách đẹp giấy tốt hình_họa dễ_thương nội đọc review tập_thói đọc sách bé,positive
16054006,đọc tác_phẩm xuất_sắc ý_nghĩa tuyệt_vời cuộc_sống bộn_bề cám_ơn tiki cám_ơn tác_giả hàng siêu giấy thơm_mê ly,positive
7906117,giao hàng đơn hàng báo lì xì_sách không đóng hàng ẩu hộp rách mép sách cong sách cũ nội_sách làm_quà,positive
7466871,truyện trẻ_con người_lớn học trẻ buồn_buồn xảy bé pollyanna triết_lý mừng ẩn_đằng,positive
10371294,quyển sách nước_mắt bật cười đoc sách dư_âm xứng_đáng nhân_văn tích_cực,positive
13111092,thật_mắn đọc sách giúp đổi sách thiếu_nhi,positive
17089328,bé liều thuốc vẻ sách hấp_dẫn hữu_ích,positive
7531092,sách đẹp nội_thú_vị khổ_sách nội cầm đọc hơi bất_tiện tiki hàng sách tiki đơn đầu,positive
15147663,đọc không tẹo quảng_cáo recomended túp lều tôm,negative
7324327,quyển sách mỏng chất_chứa bài_học niềm vui xứng_đáng chiếm chỗ kệ sách bé người_lớn,positive
16637789,sách đẹp dễ_thương bé thích,positive
5345230,sách đọc sách_doanh trường nổi_tiếng nhật toàn_bộ nội_cuốn sách thể_hiện tâm_huyết toàn_bộ tác_giả nhà_giáo trường waseda đầy_ắp ví_dụ nghiệp thành_công nhật tg đầy_ắp diễn_giải kiến_thức chuyên_môn mba không chương_trình cử_nhân mba sách,positive
19206593,dịch_vụ tiki tốt nội_sách bìa_sách mba thực_chiến sách đô,positive
5379928,sách kiến_thức căn_bản kiến_thức mba kiến_thức tổng_hợp giảng_viên nhật_bản vốn chỉnh rành_mạch sách trình_bày rõ_ràng chất_lượng tốt giấy đẹp,positive
17680197,giao hàng đóng_gói sách tốt tốc_độ hàng chính_xác,positive
17496878,giao hàng ok,positive
8485377,sách căn_bản luận_ý ví_dụ họa mấy tác_giả nhật viết không quyển nghệ_thuật tư_chiến_lược doanh_đọc giáo_điều khô không nuốt nổi,positive
17015184,sách bọc kĩ_càng mong chất_lượng nội tương_xứng,positive
19412217,shop không gửi hóa_đơn,positive
3460600,đọc chương sách viết đọng ví_dụ họa tiki hàng đặt_hàng tối_qua trưa sách sách bìa sách nếp gấp đọc có_lẽ sách đọc tại_chỗ nhà_sách giá kiến_thức sách không phàn_nàn,positive
2514144,đặt_hàng tiki hôm_nay giao hàng nhanh_nhiên tối hộp sách tệ gập rách_bìa quyển ok quyển hơi buồn,negative
18050268,sách chất_lượng tiki,positive
16785439,sách tặng quà giao hàng,positive
19623042,sản thương_mại_điện_tử tưởng không không tính_toán kỹ phí ngốn tiền quyển sách không lý_thuyết sáo_rỗng chính_tác_giả trải thăng_trầm,positive
19623235,sách hữu_ích thiết_thực sàn thương_mại_điện_tử ví_dụ hướng_dẫn viết dí_dỏm,positive
19801690,kịp đọc hào_hứng thẻ gọi_là quà tặng qr qr đóng sản_phẩm quảng_cáo đập vô_mặt thất_vọng vô_cùng tốn sách mà_còn tốn sức quảng_cáo_gởi buồn_cười không,negative
19622677,sách hữu_ích xây_dựng thương_hiệu nhãn hàng sàn nội_dễ tiki hàng,positive
19627001,tiki now hàng cực thân_thiện quyển sách nội hấp_dẫn học_hỏi_nghiệm tác_giả sàn tmđt,positive
19753659,sách chất_lượng tốt đóng_gói cẩn_thận đọc review nội giao hàng,positive
19633904,sách nội_hữu_ích tmđt,positive
19633433,sách trần lâm_mong dịp chữ_ký,positive
19633067,bìa đẹp ủng_hộ quê,positive
19588766,bổ_ích sách đẹp quyển giá không rẻ,positive
19964738,sách hữu_ích đọc,positive
18848386,quyển sách câu_thơ dễ_thương lắm_thơ lạ_lùng không giỏi thơ thơ không ấn_tượng đọc không viết nói_gì thơ đọc buồn_cười buồn tiếc tiền cười sách,positive
12956683,sách ổn rộng dày đầu tưởng tiki gói sách làm_ơn bóng_hình cmt mép sách sứt không sách nhăn bẩn chục tệ đổi,negative
9663787,chất_lượng thơ tuyệt_vời không bàn_cãi nhe hơi buồn sách bìa nếp gấp bóc buồn_héo á_hàng gói đấy bìa có_lẽ bọc hàng không xíu nha chất_lượng thơ,positive
9319457,đóng_gói sản_phẩm kĩ_sách đẹp_thơ đọc sách sẻ bookmarks sịn_sò quyển sổ hàng hôm_toán bình_thường sách hôm hôm hàng tiêu_chuẩn_toán tiền_mặt,positive
10366046,tiki đóng_gói tốt lắm vô_hộp giấy sách không hư_hỏng sách tặng kèm bookmark nội tập thơ_thương chủ_yếu tình_cảm_lứa đôi tâm_hồn sống nội_tâm quyển thơ_đáng chiêm_nghiệm,positive
19962738,tác_giả múa_bút tác_giả cảm_giác liệt môn_văn khó_chịu chỗ xếp tập,negative
9877103,sản_phẩm chờ tiki làm_ăn tín đồng_ý tiki không khâu đóng_gói sơ_sài sp không hề đồ xóc túi chống hư_hỏng sách vận_chuyển hậu_quả sách lỗi hình ạ_mong đổi,negative
16249659,ấn_tượng ngờ sách dõi thìa thơ áaa_sách tổng_hợp thơ bình_thường tâm_hồn thơ sáng_tác lắm ạaa,positive
18307536,giao sách sách cũ bìa bẩn_xước gãy đem tặng không hài_lòng mong chú_ý sách khâu đóng_gói vận_chuyển,negative
17766990,sách không tưỡng_tượng không hàng dân chợ buôn_mày bọn chợ_đen vô_ý_thức quát_nạt khách_hàng,negative
9427067,sách hẹn hôm sách trông không cũ nhma hàng trưng_bày ngkhac đọc sách nhma không lắm sách lỗi_tác_giả thơ hôm bữa đọc bảo sửa hôm sách sách sửa tác_giả dầu hài_lòng dịch_vụ tiki,positive
9369035,viết thương group thìa thơ thơ đoạn thơ mẩu_thơ dễ_thương yêu cảm_xúc chứa_đựng thông_điệp gửi_gắm cảm_nhận mắt độc_giả thương nhỏ_xinh thích_hợp đem đắm cảm_nhận không thiên_nhiên thìa vị tác_giả nhà_thơ nhiệt_huyết nhiệt_tình độc_đáo đặc_sắc dễ_thương thìa skybooks cám_ơn tiki đội_ngũ shipper đồng_hành,positive
18819373,chất_lượng sách đẹp bìa đẹp hàng đợt giảm_giá sâu,positive
18883856,sách đồ cũ_ko đợi tiền đấy,positive
15166278,sách mẩu_thơ hay_nhiên thơ sắp_xếp lộn_xộn không chủ_đề đọc sách đọc thư_giãn chút,positive
18851533,hàng trễ dự_kiến sách hơi cũ sách hơi mỏng_á thích đọc sách dày cân_nhắc,positive
9994640,nội không lí thích nhà_sách đọc nội quyết_định không,negative
19954769,chất_lượng giấy kém đọc chữ ảnh_hưởng đọc khó_chịu,negative
18102004,sách chất_lượng doanh_khởi_nghiệp chuyên_môn sâu thương_mại_điện_tử nội hình_thức sách chất_lượng tác_giả https www facebook com phongtran write bg fcr,positive
13942993,phong face sách tốc_độ quyển độc_giả cơ_bản tmđt phác_họa lối luật thương_mại truyền_thống thương_mại thích_hợp hoạch_định chiến_lược cốt_lõi tác_giả chúc ê_kíp sách giàu sức khỏe,positive
13845816,tikinow giao hàng cực tác_giả đăng giới_thiệu sách đặt_hàng chờ grabfood cơm trưa sách sách hướng_dẫn tư_cốt_lõi online sàn việt_nam đoạn mục_lục mục khảo cao_hình_vẽ đẹp đóng_gói chu,positive
15055611,review sách nxb tác_giả sách đọc thứ_tự sức_mạnh tmđt viết sâu tư xây_dựng phát_triển thương_hiệu tmđt nội tác_giả viết chân_thành đọc áp_dụng hàng việt_nam nghiên_cứu thông hàng amazon đăng_ký nhãn_hiệu mỹ tốn_kém phí shopee lazada tiki vn sức nhập hàng vn tq tỷ_suất lợi_nhuận vn bèo_nhèo chẳng kichstarter nhà_đầu_tư cấy thiên_thần thương_hiệu vô_cùng tư tác_giả vô_cùng marketer brand builder nghĩa lưng khổng_tượng cầm nè tiết đọc sách cảm_nhận phong chân_thành sách hàng lúa ít_nghiệm bớt rủi đổ nợ thần khởi_nghiệp gọn tất_nhiên khuyết_điểm tác_giả viết chân_thành không giấu nghề hiếm lắm quý_phong đọc khởi_nghiệp bán_lẻ khởi_nghiệp siêu_nhỏ luật tmđt mục lục_nội tốt đọc tiết thất_vọng vô_cùng tâm_sự_thật đọc giả kiến_thức hữu_ích khởi_nghiệp tmđt sách không viết khởi_nghiệp vốn đọc viết chủ_nghiệp lúa tình_huống dẫn_chứng toàn apple samsung xiaomi tác_giả không thời_đổi nam linh_chủ việt thành_công sàn xyz khởi_nghiệp chục triệu làn mò học_hỏi áp_dụng luật độc_giả học_hỏi luật tiết phân_tích báo doanh_công_nghệ đọc thông internet báo_mạng tổng_hợp kiến_thức tạp_chí chuyên_ngành không sách hướng_dẫn tư_duy triển thần sách không bám sát sàn tmđt vn fb_mạng xã_hội phong phân_tích mạng xã_hội xây_dựng hình_ảnh kéo traffic không chốt đơn kiếm lúa chủ_lực đâu_trừ tỷ_suất lợi_nhuận tiền đầu_tư xây_dựng thương_hiệu hình_ảnh thời chẳng_hạn lứa khởi_nghiệp_mạng xã_hội ổn ổn không đốt tiền branding kéo traffic viết thần_nhân nghiệm_sẻ kiến_thức trải_nghiệm thực_tiễn thế_hệ trẻ đừng bảo chiến_lược đọc sách chiến_lược khảo_bộ strategyzer thử ơ_chê trân_trọng công_sức đội_ngũ the_giver tác_giả hy_vọng viết vn vốn đọc tổng_quan sàn tmđt nội_cuốn không tiết_kiệm thời sàn học_tiết sàn sp đọc đỡ khổ_lý khóa học nhập hàng tq khóa học dạng đắt lắm tặng kèm sách vui_bìa lỗi gập giấy tưa giấy không ảnh_hưởng nội không gửi chân_thành sách cuộc_sống bắt_buộc dồi kiến_thức tmđt thất_bại không thành_công tài_khoản ngân_hàng buộc làm_thuê thất_bại đau_buồn cuộc_sống khởi_nghiệp thiếu_sót bám_thần khởi_nghiệp gọn dịch nổi phá_sản nợ_nần hy_vọng trời không phụ không chuỗi làm_thuê buồn_tủi thành_công đầu,positive
13883716,thích quyển sách bàn_phong chạm khâu hàng dịch_vụ chăm_sóc khách_hàng tuyệt_vời giao hàng cực sản_phẩm cực đẹp quyển sách sách lưng khổng_tượng quyển luật thương_mại_điện_tử nhân nắm vững hành_trang kiến_thức đấu_trường khắc_nghiệt luật nắm luật_lệ thành_công quy_luật thích cuộc_chơi rủi_ro thích thành_công quy_luật thị_trường ngách thị_trường siêu_lợi_nhuận vị_thế vững_chắc tiên_phục quy_luật thiết_kế sản_phẩm thương_mại_điện_tử tính_năng sản_phẩm chiến_lược hàng khâu hậu_cần cơ_cấu sản_phẩm quy_luật mô_hình gọn giúp_nghiệp_hoạt thích môi_trường lầm_ít tốn_kém phí quy_luật khóa online quy_luật bì hình_thức ấn_tượng yêu_đắm quy_luật sản_phẩm thành_công thành_công đợt sản_phẩm thành_công tiền_đề quy_luật tiếp tương_tác khách_hàng cốt_lõi phát_triển bền_vững chat bot admin tặng khóa_học không lắng quy_luật thông_truyền kiểm_soát quản_trị thương_hiệu tập phương_án tối_ưu tập kênh truyền_thông tự_tỏa quy_luật lưng khổng_tượng đứng khổng_lồ chiến_lược bắt_buộc tồn_tại phát_triển tương_lai,positive
15674677,luật luật không đọc trả_giá phí quy_luật cám_ơn a_phong phi viết thương_mại_điện_tử,positive
14561705,sách hữu_ích giọng văn_tính thời_sự đọc nội_sách cô_đọng rõ_ràng ví_dụ sách sát đọc mong_tác_giả sách chân_thành cám_ơn tiki hàng đóng_gói cẩn_thận,positive
14023320,quyển tròn sách lưng khổng_tượng đợi cầm quyển sách luật thương_mại_điện_tử viết dựa ví_dụ quyển sách giúp luật sàn tmđt đối_đầu tập_đoàn hóng quyển sách tiếp theoo,positive
17546795,đọc chục đầu cảm_nhận tốc_độ đọc lối viết_văn tác_giả thuận_cảm_ơn tác_giả hoàng_phi thanh_phong sách khởi_nghiệp nhiều_nghiệm áp_dụng thực_tiễn thiết_thực,positive
13902730,sách hữu_ích lắm online đọc kiến_thức sâu_rộng truyền_tải đọc sách thêm_nghiệm động_lực đuổi đường cám_ơn tác_giả hoàng_phi phong_cố_vấn quyển sách bổ_ích,positive
14035559,giao hàng sách tiết hàng sàn thương_mại_điện_tử sách trình_bày bọc cẩn_thận,positive
13845381,sách_luật thương_mại_điện_tử sách lưng khổng_tượng sách học giấy bì đẹp đóng_gói ủng_hộ tác_giả dự_án,positive
13955867,quyển sách hấp_dẫn viết sách có_nghiệm thực_chiến_sẻ đọc tiếp_thu sách quà hấp_dẫn,positive
13861926,hóng mắt sách phong áp_dụng hiệu_quả cực_kỳ cám_ơn nhìu,positive
13910683,bầm dập te mấy sạch vốn phá_sản lâm_cảnh nợ_nần khởi_nghiệp thương_mại_điện_tử sách không mua,positive
14687872,sách hữu_ích phàm sách_phong giới_thiệu cố_gắng trọn phong thứ_thiệt,positive
15061093,sách không bình_luận thông nội_chẳng đặc_sắc khuyên không,negative
17110634,đọc văn không nuột mấy quyển phong cố_vấn nội_vânc,positive
19355001,sách món nổi_bật địa_danh chờ tập mắt,positive
17540089,đỡ sách gv,positive
19935805,than qua_hoi sach kho ban can_luc nha van hoa_le duan tp buon ma thuot,positive
19832360,giao_hành sách nguyên_màng co_giá giá bìa,positive
19809858,không lỗi hàng nma sách không móp_méo,positive
19775346,đọc sách dày đẹp bọc không kỹ,positive
19770505,giao sách đóng_gói,positive
12150343,yêu thích tây du_kí sách bao kĩ_nguyên_màng co_khổ rộng mỏng tưởng_tượng giá bìa không giảm_giá dao_động chút_ít thích chiến,positive
19964217,giao sách nhanh_đẹp hằn_vết cạnh,positive
19632376,giao hàng đóng_gói ok hàng đẹp,positive
18011689,đóng_gói cẩn_thận sách đẹp không móp_méo nội_thú_vị thích_tây ký,positive
17143669,sách nội_tuyệt_hảo thích_hợp đọc ăn_mì gói,positive
12086914,sách trình_bày đẹp nội_bìa gấp tranh màu huyền_sử thánh tam_tạng huyền_trang,positive
16156766,sản_phẩm chất_lượng giao hàng shipper thân_thiện nhiệt_tình shop,positive
17970557,giao hàng nhiệt_tình sách đẹp,positive
17311936,sách đẹp sưu_tầm,positive
11221779,dịch_bệnh hàng nhanh_điểm cộng,positive
19414630,sống đời tận_hưởng niềm hà_cớ bận_lòng dầu_khổ buồn làm_đọng cõi_lòng khúc_mắc tồn_tại sống đọc quyền thực_lời giống_ý tác_giả nguyễn_duy_cần trang_tử lão_tử,positive
19266318,đóng_gói sơ_sài trời mưa shiper vội kịp đồng kiểm_khui sách lỗi bóc,negative
19702794,hìinhf_thức đẹp ấn ắc nét liên_kết gáy sách nội sâu_sắc nguyên_văn chữ hán phiên_âm dịch_nghĩa,positive
19103871,nội dịch chất_liệu giấy tốt_sờ thích hàng,positive
19927248,giao sách lỗi khô gáy,negative
14337231,đọc quyển cười thánh_nhân đọc trang_tử nam hoa kinh thấu tâm_tư mặc trào_lộng lánh_đời mấy cảm đằng lánh_đời tâm_trí cực_kỳ thấu đời đời,positive
19748532,giao hỏa_tốc v sách đẹp xịn mịn,positive
17455473,sách tổng_thể sánh tư_tưởng triết_học tư_tưởng định_hướng sống nội hình_thức,positive
17070927,đóng_gói tốt không móp nhăn chữ tốt rõ_ràng không nhèo không lỗi chính_tả không lệch hàng sách,positive
12143891,sách câu_chuyện ngụ_ngôn trang_tử tư_tưởng sống thời tam_quốc_nữa tư_tưởng trang_tử chủ_trương viêc sống tánh yếu truyện trang_tử tiếng tiếng trung_chữ tượng hình_tiếng hán_việt phiên âm_chữ abc tiếng việt gần_gũi bình tác_giả nguyễn_duy_cần giúp đọc trang_tử học_thuyết tư_tưởng không không vô_dụng vô_ích vô_dụng vô_ích đất_dụng võ không hợp_thời thôi_thế đừng ti_văn trang_tử đa_số truyện_ngụ_ngôn mượn_hình bóng ban_đầu đọc không khó_chịu sách nội_thiên ngoại_thiên_nôm chương chính_chương phụ chương đầu_chương nội_thiên chương đầu cốt_lõi tư_tưởng ngoại_thiên câu_chuyện phụ_trợ đọc sách tư_tưởng phương_đông tương_đồng tư_tưởng phật_giáo chất_lượng sách tuyệt_vời sách đẹp giấy tốt thơm đóng chờ bóc bìa thích bìa tóm_lại chúc sách,positive
19921235,giao hàng chậm_trễ hẹn hẹn,negative
17372065,sách đẹp tinh_nguyên mùi thơm_sách đọc ko review,positive
12857777,sách đóng_gói cẩn_thận nội tác_giả dịch bình_giải trải_nghiệm sâu cổ_nhân truyền_đạt,positive
19120047,sách đẹp miêu_tả dự_kiến,positive
14056780,sách đóng_gói cẩn_thận bọc bảo_vệ gáy_sách không gãy sách không ố vàng sách thích sách_nhã nam xuất_bản hài_lòng nhã_nam chất_lượng hàng_đầu sách_giá chất_lượng đỉnh ủng_hộ,positive
11942125,đơn sách hộp đựng thủy_tinh hàng thùng giấy đựng ướt rã hũ_thủy không sách hư_hại sách ướt bìa_vênh gáy sách móp gãy giấy ẩm tiki đổi nguyên_vẹn,negative
19764716,sách đóng_gói cẩn_thận vận_chuyển chóng giá sâu nêu nội_dụng sách cực plot ghê lắm khuyến_khích đọc,positive
18798330,văn_cầu kỳ lộng_lẫy câu_chuyện oscar wilde chàng mỹ_nam đổi_hồn tuổi_trẻ sắc_đẹp tượng_đài sự_nghiệp rực_rỡ mà_còn văn_chương thế_giới,positive
12797521,nhẹ_nhàng gây_cấn êm_ả nổi sóng cuồn_cuộn đỉnh_điểm thoái_trào chân dorian gray oscar wilde đọc bậc chân dorian gray tiểu_thuyết oscar wilde tác_phẩm ảnh_hưởng văn_học phương_tây câu_chuyện cuộc_đời chàng quý_tộc dorian gray vẻ đẹp hoàn_hảo tuyệt_mỹ tựa đóa hồng_bạch_khiết không chút tì_vết chẳng chút nhuốm bụi trần_thế dorian gray vướng quan_hệ cuộc_đời đường hiến dâng_hồn quỷ quan_hệ họa_sĩ basil_hallward họa_sĩ thiên_tài tâm_huyết tình_yêu chân_thành vẽ chân cực_kỳ_động dorian hết_sức yêu quý_ngưỡng mộ giữ_gìn nét thuần_khiết vẽ đẹp sẵn quý_tộc henry wotton đại_diện xuất_sắc thiên_hướng vị kỷ_đuổi khoái_lạc cuộc_sống kịch diễn_viên đánh tình_yêu trắc_ẩn herry góp_phần đẩy gorian vực thẫm hóa đoài đạo_đức xé toạt_hồn biến thành đẹp_đẽ hẳn_hồn kết_cục cuộc_đời dorian không khó_đoán kết_cục basil henry tranh đẹp quan_điểm nghệ_thuật vị nghệ_thuật nghệ_thuật vị nhân_sinh đọc đau_đáu mãi không t l mh,positive
12681591,nhân_vật_tâm dorian_gray tư_tưởng xuất_phát huân_tước henry họa_sĩ basil hành_động dorian dorian tư_tưởng chính_trực mực đạo_đức basil tư_tưởng phóng_túng trụy_lạc hiểm_độc henry thú_vị basil phạm_tội tày_trời thời yêu_đương henry cuộc_sống vô_cùng đúng_mực hướng hấp_dẫn tư_tưởng xấu basil cố lẩn_tránh kèm hành_động xấu henry cố kìm_nén tựa sống mặt tội_lỗi dorian tư_tưởng ảnh_hưởng sách lịch_sử tiểu_thuyết ảnh_hưởng gián_tiếp sức_mạnh thơ lịch_sử tư_tưởng ta thỏa sức_bổng chọn_lựa bài_học nội_đấy xấu hấp_dẫn mặt tư_tưởng thôi_thúc sống cuộc_đời kèo quỷ dữ_dorian ngoại_hình tuyệt_mĩ vỏ bọc xấu dần trỗi trường_phái tâm_lý_học ẩn_giấu có_mặt đen trắng lựa_chọn đen chẳng mặt_nạ bác_sĩ jekyll_rũ mặt_nạ nhà_học sống đứng đắn đạo_mạo biến thành hyde_tác_phẩm bác_sĩ jekyll hyde mặt_nạ hoàn_hảo dorian gray_tác_phẩm,positive
11970875,sách vênh rách_mép dính_mực lạ tình_hình dịch_bệnh thông_cảm_nhma chờ tuần sách thất_vọng,negative
12017333,sách nhã nam thất_vọng chất_lượng sản_phẩm trông đơn_giản bắt_mắt bàn nội_dung tiểu_thuyết đọc chỗ lấn_cấn chỗ không đẹp lời_văn viết tiểu_thuyết hết_sức hấp_dẫn đọc tiếp đọc đọc cho_dù bất_động quan_điểm tròn không dừng đọc dịch_vụ chấm_điểm tối_đa tiki sách không bẩn nguyên_độ sách,positive
12031585,vốn đọc thám đá chéo đọc thể_loại hấp_dẫn không chê tối hôm trưa hôm hàng sách đọc mấy hôm giãn,positive
14492399,tiki hàng hôm thất_vọng tiki hiếm_tiki bọc chống xóc_gói hàng không hàng_không lỗi không đằng sách góc tróc bìa bình_thường khó_chịu yêu_sách tụi không đầu tiki nhắc_nhở đóng_gói mong tiki lắng ý_kiến nâng chất_lượng hàng ko thích tiền hàng hàng hư_hỏng,negative
11504146,đàn_bà bọn không yêu đàn_ông khuyết_điểm vị không vợ vị hội độc_thân hãm tài_dẫu chả vị đổi_nhiêu đàn_ông vợ sống độc_thân đàn_ông độc_thân sống vợ dịch dẽo sách đọc,positive
12480650,sách nhã_nam đẹp đóng_gói cẩn_thận tiếc không tặng bookmark điển nên_ngôn chuốt_nội sốc câu quote,positive
19475252,quyển sách now bookcare bọc hơi ẩu_nhiên hàng vòng,positive
14520138,tiki thời app sách bìa đẹp chữ bìa nổi chữ sách sách nhã_nam không,positive
11641569,trang sách khép đọc sách liên_tục cầm không dám dừng nửa_chừng sợ lỡ ngắt_mạch cảm_nhận tác_phẩm nhắn thảo_luận dổi quan_điểm cảm_nhận sách đọc tác_phẩm toàn đọc xong lắm không toàn bảo tác_phẩm trân_trọng nâng_niu trân_trọng văn kiến_thức uyên_bác tác_giả nghệ_thuật trân_trọng lối_tư thời_đại tác_giả bảo_vệ tác_phẩm xã_hội đương_đại kịch_liệt chỉ_trích oscar wilde hầu_tòa tư_tưởng tình_yêu thời_đại đọc tiếng tác_phẩm không thẩm_thấu khác_biệt_ngôn chính_xác trình cảm_nhận đọc dịch dịch_giả nham hoa thực_lòng biết_ơn dịch_giả chuyển_tải sâu_sắc_ngôn tác_phẩm gốc_nghĩa ẩn_dụ điển_tích dịch_giả nguyên chú_thích trân_trọng_tác_giả nhã nam sách quá_chỉnh có_lẽ thừa vốn khó_tính sách mắc lỗi cơ_bản lỗi chính_tả lỗi đánh_máy lỗi chấm câu hàng sách_nhã nam không lỗi,positive
11865505,chủ_quan dịch ý_tứ gốc chuyển_ngữ không mượt_mà lắm đoạn bản_gốc đọc,negative
16725359,fahasa đóng_gói sách kĩ cầm không nỡ xé hàng nhanh_chấm chất_lượng nội đọc chấm,positive
19801752,giao hàng đóng_gói kỹ_càng shop tư_vấn nhiệt_tình,positive
19806699,sách dày bọc bìa,positive
7368410,bìa cứng đẹp_nhiên không thích căn_lề lắm margin hơi hẹp đôi cảm_giác lề hơi nghiêng nội_gọn giấy lề rộng một_chút đẹp giá bìa cứng hài_lòng sách,positive
14138806,xuất_sắc cực_kỳ hài_lòng quyển sách nguyên_seal bìa cứng giấy trắng đóng_hộp kỹ_càng vận_chuyển giá_cả hợp túi_tiền,positive
10217347,hơi hụt_hẫng mặt sách hình lấp_lánh ko bìa móp nhẹ không sách rách nội nch không hài_lòng lắm,negative
8165548,mép sách nhăn bình_thường quyển giới_thiệu đọc sơ_thấy thú_vị tốt giấy màu hơi mỏi_mắt đọc,positive
14868378,giá ổn đẹp shop lưu_ý chỗ in sai chính_tả thông_tin bìa tặng quà tội nhắc_lót rơm không giấy trắng hơi trẻ đọc rơi bụp mặt mấy,positive
19752775,sách đẹp bìa cứng_nguyên seal giá rẻ đóng hàng cẩn_thận tặng sách,positive
13949074,mua khang_việt siêu_hài_lòng đóng_hộp sách màng không xíu_bụi tiếp_ủng,positive
14027997,bìa sách cứng gõ đầu chất_liệu giấy không tốt lắm nha giấy photo hơi thất_vọng giấy một_chút bù bìa sách đẹp câu nội chuốt súc_tích đọc mượt nội_ổn áp_đáng đọc trừ không thích chất giấy,negative
6102108,bìa cứng xinh_nhiên chỗ lõm móp tác_phẩm thích shipper sợ hồn_vọng dịu_dàng cảm_thông,positive
18869403,tốt đừng gói xé đống,positive
12332113,thích tiếng dã tiếng dã chọn_bộ sách mùi thơm giấy bìa cứng shipper lịch_sự,positive
5346810,tác_phẩm nổi_tiếng jack london đọc_đi đọc_lại hồi nhỏ_xíu ấn_tượng phiêu_lưu_khoáng dã_cái tình_yêu thành thông_minh không kém tội_nghiệp nuôi_dưỡng sách,positive
17533974,giá tốt bìa cứng đẹp giấy trắng chất_lượng tốt lắm,positive
9270068,sách tinh_bìa hơi móp xíu thẳng hàng giá bìa cứng đẹp chê nd không nội_dung hình_thức giá_cả nè,positive
9070509,thích_bộ quyết_định sách đọc công_nhận nội_sách khủng_dù đọc sách cảm_nhận sâu_sắc đổi hành_trình bản_năng nguyên_thủy buck,positive
10637420,nguyên seal không không cân,positive
3554582,chất_lượng giấy kém chữ giấy căn_lề giãn dòng không hợp_lý đọc mỏi mắt để_dành bìa sánh mặt_bằng sách tiki the bad improper spacing paragraph alignment words paper it was uncomfortable reading that was inside book cover objectively ground bought tiki,negative
12691931,chứng_kiến cảnh bạo_hành_đình viji rukku trốn thành_phố trú_ẩn cầu kết_bạn bé vô_cư cuộc_sống mưu núi rác bốc mùi hôi_thối đứa trẻ giây_phút_vẻ cảm_giác tự_do bệnh_tật tấn_công bọn trẻ sở không chở cầu đổ_nát sách tuyệt_vời cảm_hứng nhân_đạo viết đứa trẻ vô_cư đất_nước ấn_độ khắp thế_giới đói_khát cuộc_sống khốc_liệt đau_khổ tuyệt_vọ niềm vọng đường sách gợi_mở trắc_ẩn đọc bạn_đọc nhỏ_tuổi,positive
9425391,truyện không dày đọc câu cầu đổ_nát viết cuộc_sống đứa trẻ vô_cư ấn_độ hành_trình đấu_tranh vươn cuộc_sống nội không đọc xúc_động,positive
19647094,đóng_gói cẩn_thận chống xốc tiki hài_lòng,positive
18710568,bìa đẹp_hợp nội_mình đọc nmq_review kêu lắm,positive
17108208,sách đẹp bìa mềm gấp tiki hàng đóng_gói tốt sơ_xài,positive
6240215,cố_gắng rukku đem tiếng cười tiến tình ruột_thịt bạn_bè bối_cảnh thiếu_thốn đói_nghèo lay_động trái đọc,positive
3248304,tuyệt_vời lắm đọc sách sánh ánh_sáng vô_hình anthony doerr bố cá_gai chang_đc sách ấn_độ câu_chuyện khơi_gợi thú_vị tôn_trọng đứa trẻ vô_cư câu_chuyện tình_bạn tình_cảm_đình sóng_gió ước_mơ sống thế_giới bình_yên sách nhỏ_dày vô_cùng sâu_sắc giọng văn nhẹ_nhàng đọc tác_giả độc_giả vô_cùng thoải_mái tận_hưởng mại_dô rước ẻm,positive
6580136,nội sách đẹp mua dính sách bẩn cũ tiki thường_xuyên giảm_giá không ý_kiến,positive
18763248,nội không dể đọc triét học spinoza lẻ không đọc,negative
17620327,sách giấy không đẹp giấy tắng đôi chỗ mờ bìa cứng oki bọc sách đẹp đọc vọng không lỗi chính_tả,positive
17365252,sách đẹp_phạm_hùng dịch_giả cuốn_minh triết phương_tây bertrand russell,positive
17834794,bìa cứng_nguyên seal chất_lượng giấy ok giá rẻ,positive
17298929,bìa cứng hoàn_thiện tốt mua giá tốt,positive
18943676,quyển sách tiêu_biểu triết_học,positive
18464479,giao hàng hạn_bìa sách không đẹp lắm,positive
17713195,tuyệt_vời sách lắm,positive
19063622,sách đẹp sách mỏng lắm ngờ sách dày vui mua đẹp đem đọc giả sách đẹp nền_tảng thương_mại_điện_tử tuyệt_vời,positive
19756187,hình_thức bìa đẹp sách thơm nội_dung thám_không dị_ủy mị cốt_truyện phân_tích sâu ending okkk văn_phong lạ lắm dịch follow khuyên đọc liền mạch kẻo quên tình_tiết,positive
13652481,đừng ngày_mai không tất_nhiên không idol musso sở_hữu_bộ sưu_tập sách dịch tiếng việt tg giới_thiệu tác_phẩm musso musso love love characters your stories tiki hẹn sách mới_tinh đóng hộp bìa cẩn_thận,positive
12305767,hàng dịch hàng hồn không màng_bọc không móp_méo nghiêm_trọng không khó_tính cộng giá rẻ chất_lượng hơi chút khâu đóng_gói hài_lòng trải_nghiệm hàng tiki nội sách musso ý_kiến tốt đắn_đo không mạnh_dạn chốt đơn,positive
